time,resultDescription
2025-06-30T06:43:54.225172Z,"2025-06-30 06:43:52,675 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T06:44:32.5405763Z,"2025-06-30 06:44:32,540 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T06:59:03.9404147Z,"2025-06-30 06:59:03,912 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T07:14:34.4825879Z,"2025-06-30 07:14:34,450 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T07:23:11.5863263Z,"2025-06-30 07:23:11,569 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T07:24:39.5287474Z,"2025-06-30 07:24:39,528 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T07:28:26.3470551Z,"2025-06-30 07:28:26,345 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T07:31:42.7608936Z,"2025-06-30 07:31:42,760 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T07:33:27.1354106Z,"2025-06-30 07:33:27,108 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T07:39:03.7834007Z,"2025-06-30 07:39:03,780 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T07:54:15.925185Z,"2025-06-30 07:54:15,923 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T08:06:17.696418Z,"2025-06-30 08:06:17,694 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T08:09:02.2845567Z,"2025-06-30 08:09:02,275 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T08:42:53.4733428Z,"2025-06-30 08:42:53,451 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T08:43:33.2982842Z,"2025-06-30 08:43:33,295 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T08:43:53.3397252Z,"2025-06-30 08:43:53,333 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T08:44:54.9247263Z,"2025-06-30 08:44:54,908 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T08:49:15.6248832Z,"2025-06-30 08:49:15,624 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T08:49:38.5083205Z,"2025-06-30 08:49:38,508 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T08:52:32.4516446Z,"2025-06-30 08:52:32,450 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T08:53:07.5777627Z,"2025-06-30 08:53:07,576 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T08:55:04.7691936Z,"2025-06-30 08:55:04,768 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T09:15:11.716435Z,"2025-06-30 09:15:11,693 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T09:15:50.4924418Z,"2025-06-30 09:15:50,491 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T09:16:18.9488112Z,"2025-06-30 09:16:18,930 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T09:16:43.747464Z,"2025-06-30 09:16:43,746 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T09:25:45.9907654Z,"2025-06-30 09:25:45,971 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T09:28:09.7010441Z,"2025-06-30 09:28:09,700 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T09:38:04.4479131Z,"2025-06-30 09:38:04,439 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T10:08:23.9983081Z,"2025-06-30 10:08:23,982 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T10:14:39.5881023Z,"2025-06-30 10:14:39,587 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T11:03:53.5061873Z,"2025-06-30 11:03:53,461 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T11:05:56.0768047Z,"2025-06-30 11:05:56,076 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T11:09:33.163686Z,"2025-06-30 11:09:33,160 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T11:39:31.5061599Z,"2025-06-30 11:39:31,478 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T11:40:04.3234495Z,"2025-06-30 11:40:04,323 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T11:40:34.6494443Z,"2025-06-30 11:40:34,620 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T11:46:09.7109579Z,"2025-06-30 11:46:09,710 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-06-30T11:52:10.8923591Z,"2025-06-30 11:52:10,892 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T11:52:29.1389346Z,"2025-06-30 11:52:29,127 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:27:45.7794144Z,"2025-06-30 12:27:45,713 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:29:32.0319642Z,"2025-06-30 12:29:32,021 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T12:30:40.9535072Z,"2025-06-30 12:30:40,946 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T12:33:00.9416866Z,"2025-06-30 12:32:59,385 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T12:35:05.5629625Z,"2025-06-30 12:35:05,559 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:46:32.3967451Z,"2025-06-30 12:46:32,391 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:47:00.2266552Z,"2025-06-30 12:47:00,225 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:48:22.7630205Z,"2025-06-30 12:48:22,753 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:49:19.1098982Z,"2025-06-30 12:49:19,109 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:49:49.5818808Z,"2025-06-30 12:49:49,581 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T12:56:45.5436058Z,"2025-06-30 12:56:45,512 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T13:22:24.0804405Z,"2025-06-30 13:22:24,072 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T13:36:36.7488504Z,"2025-06-30 13:36:36,737 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T13:43:25.6350548Z,"2025-06-30 13:43:25,633 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T13:51:10.4218077Z,"2025-06-30 13:51:10,419 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T13:59:57.0407386Z,"2025-06-30 13:59:57,038 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T14:02:19.8634694Z,"2025-06-30 14:02:19,855 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T14:08:01.7974712Z,"2025-06-30 14:08:01,751 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T14:10:15.5753795Z,"2025-06-30 14:10:15,574 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T14:10:37.5009107Z,"2025-06-30 14:10:37,464 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T14:12:47.8566853Z,"2025-06-30 14:12:47,856 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T14:20:47.2753594Z,"2025-06-30 14:20:47,274 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T14:46:22.9455078Z,"2025-06-30 14:46:22,912 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T14:50:16.3816247Z,"2025-06-30 14:50:16,381 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T14:51:06.9087165Z,"2025-06-30 14:51:06,902 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T14:59:23.8486575Z,"2025-06-30 14:59:23,843 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T15:00:10.013642Z,"2025-06-30 15:00:10,011 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T15:02:42.217289Z,"2025-06-30 15:02:42,215 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T15:02:55.1196126Z,"2025-06-30 15:02:53,471 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T15:03:54.5230473Z,"2025-06-30 15:03:54,519 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T15:25:26.1458276Z,"2025-06-30 15:25:26,115 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-06-30T19:44:24.3023857Z,"2025-06-30 19:44:24,285 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T19:44:47.3797461Z,"2025-06-30 19:44:47,374 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T19:49:45.7405667Z,"2025-06-30 19:49:45,740 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T19:50:43.4870013Z,"2025-06-30 19:50:43,486 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T19:51:23.8997623Z,"2025-06-30 19:51:23,899 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-06-30T19:51:50.7455837Z,"2025-06-30 19:51:50,745 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
