time,resultDescription
2025-08-21T07:34:20.1964698Z,"2025-08-21 07:34:20,196 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T07:38:12.459323Z,"2025-08-21 07:38:12,458 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T07:38:39.7432173Z,"2025-08-21 07:38:39,743 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-21T07:41:02.7091683Z,"2025-08-21 07:41:02,709 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-21T07:42:14.2570239Z,"2025-08-21 07:42:14,256 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-21T07:44:02.9776339Z,"2025-08-21 07:44:02,977 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-08-21T08:12:45.0732001Z,"2025-08-21 08:12:45,073 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T08:20:10.7078251Z,"2025-08-21 08:20:10,707 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T08:20:35.0356805Z,"2025-08-21 08:20:35,035 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T08:21:18.0518927Z,"2025-08-21 08:21:18,051 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T08:22:24.6004477Z,"2025-08-21 08:22:24,574 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T08:26:13.1650522Z,"2025-08-21 08:26:13,164 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T08:26:37.9035355Z,"2025-08-21 08:26:37,903 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T08:33:10.2128615Z,"2025-08-21 08:33:10,201 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T08:37:50.8312801Z,"2025-08-21 08:37:50,831 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T08:43:48.0010395Z,"2025-08-21 08:43:48,000 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T08:44:38.8130808Z,"2025-08-21 08:44:38,812 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T08:53:25.4089263Z,"2025-08-21 08:53:25,408 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T09:04:28.8712066Z,"2025-08-21 09:04:28,870 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T09:06:55.3411957Z,"2025-08-21 09:06:55,337 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T09:09:21.654023Z,"2025-08-21 09:09:21,653 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T09:20:35.48343Z,"2025-08-21 09:20:35,483 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-21T09:24:27.7426941Z,"2025-08-21 09:24:27,742 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T09:24:45.0578989Z,"2025-08-21 09:24:45,057 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T09:25:04.484997Z,"2025-08-21 09:25:04,484 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T09:29:30.3493498Z,"2025-08-21 09:29:30,349 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T09:31:08.8628296Z,"2025-08-21 09:31:08,862 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T09:45:19.3946731Z,"2025-08-21 09:45:18,856 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T10:01:54.0228085Z,"2025-08-21 10:01:54,021 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-21T10:04:41.8864506Z,"2025-08-21 10:04:41,886 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T10:32:16.7648795Z,"2025-08-21 10:32:16,763 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T10:32:46.228867Z,"2025-08-21 10:32:46,228 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T11:12:08.6485264Z,"2025-08-21 11:12:08,629 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T11:27:16.6772508Z,"2025-08-21 11:27:16,677 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T11:28:22.0877065Z,"2025-08-21 11:28:22,087 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T11:45:51.5878404Z,"2025-08-21 11:45:51,583 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T11:57:06.7163899Z,"2025-08-21 11:57:06,716 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T11:58:38.1667303Z,"2025-08-21 11:58:38,166 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T12:05:28.3237738Z,"2025-08-21 12:05:28,323 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T12:10:41.155262Z,"2025-08-21 12:10:41,155 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T12:56:30.8752868Z,"2025-08-21 12:56:30,864 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:09:38.7987239Z,"2025-08-21 13:09:38,798 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:12:24.0885227Z,"2025-08-21 13:12:24,088 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:17:08.5063893Z,"2025-08-21 13:17:08,505 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:19:13.1871941Z,"2025-08-21 13:19:13,187 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:28:22.348416Z,"2025-08-21 13:28:22,347 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T13:28:48.2457867Z,"2025-08-21 13:28:48,242 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T13:39:09.2127072Z,"2025-08-21 13:39:09,203 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-21T13:41:48.797221Z,"2025-08-21 13:41:48,796 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:47:26.1302723Z,"2025-08-21 13:47:26,130 - INFO - src.routes.routes - Model: gpt-4.1-nano | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-21T13:49:27.1987815Z,"2025-08-21 13:49:27,198 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:50:53.2576502Z,"2025-08-21 13:50:53,257 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:54:08.1429962Z,"2025-08-21 13:54:08,142 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T13:55:41.4296172Z,"2025-08-21 13:55:41,429 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:05:40.7518141Z,"2025-08-21 14:05:40,751 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:07:55.4675657Z,"2025-08-21 14:07:55,467 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:15:04.4838893Z,"2025-08-21 14:15:04,483 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:19:14.3994201Z,"2025-08-21 14:19:14,399 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:28:02.4956158Z,"2025-08-21 14:28:02,494 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:54:05.1838899Z,"2025-08-21 14:54:05,153 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T14:55:06.0057744Z,"2025-08-21 14:55:06,005 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:06:31.0666264Z,"2025-08-21 15:06:31,066 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:07:18.5861062Z,"2025-08-21 15:07:18,585 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:11:59.6547054Z,"2025-08-21 15:11:59,654 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:13:12.1318264Z,"2025-08-21 15:13:12,131 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:39:15.4909291Z,"2025-08-21 15:39:15,438 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:44:17.6712378Z,"2025-08-21 15:44:17,670 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-21T15:47:09.5417814Z,"2025-08-21 15:47:09,533 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-21T15:48:09.7325047Z,"2025-08-21 15:48:09,732 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:49:56.023023Z,"2025-08-21 15:49:56,022 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T15:52:35.9719251Z,"2025-08-21 15:52:35,971 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T16:36:01.3180273Z,"2025-08-21 16:36:01,314 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-21T16:47:26.6879991Z,"2025-08-21 16:47:26,687 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T06:07:29.6759749Z,"2025-08-22 06:07:29,675 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T06:07:57.6748924Z,"2025-08-22 06:07:57,666 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T06:08:21.2269748Z,"2025-08-22 06:08:21,226 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T06:09:41.4246344Z,"2025-08-22 06:09:41,424 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T06:22:17.6185833Z,"2025-08-22 06:22:17,618 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T06:29:39.3613848Z,"2025-08-22 06:29:39,361 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T07:18:58.6646175Z,"2025-08-22 07:18:58,645 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T07:33:45.6729135Z,"2025-08-22 07:33:45,667 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T07:39:42.730345Z,"2025-08-22 07:39:42,730 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T08:04:55.3908177Z,"2025-08-22 08:04:55,390 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T08:48:38.4774305Z,"2025-08-22 08:48:38,469 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T08:57:18.9252624Z,"2025-08-22 08:57:18,917 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T09:20:27.5643037Z,"2025-08-22 09:20:27,506 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T10:52:51.8697124Z,"2025-08-22 10:52:51,869 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T11:18:03.390821Z,"2025-08-22 11:18:03,390 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T11:20:20.2129484Z,"2025-08-22 11:20:20,212 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T11:21:45.6981409Z,"2025-08-22 11:21:45,697 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T11:23:06.1731814Z,"2025-08-22 11:23:06,171 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-22T12:03:35.6270935Z,"2025-08-22 12:03:35,605 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T13:13:24.8040078Z,"2025-08-22 13:13:24,786 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-22T13:54:08.6293205Z,"2025-08-22 13:54:08,629 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T13:54:15.2311843Z,"2025-08-22 13:54:15,230 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T14:10:24.1034777Z,"2025-08-22 14:10:24,102 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T14:11:12.3450996Z,"2025-08-22 14:11:12,339 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T14:11:39.1498316Z,"2025-08-22 14:11:39,149 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-22T14:11:57.19037Z,"2025-08-22 14:11:57,189 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-08-23T12:15:00.2255481Z,"2025-08-23 12:15:00,213 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-08-23T12:16:32.5573732Z,"2025-08-23 12:16:32,551 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-23T12:19:13.3568041Z,"2025-08-23 12:19:13,356 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-08-23T12:22:35.4350132Z,"2025-08-23 12:22:35,434 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
