time,resultDescription
2025-07-18T07:02:23.5317409Z,"2025-07-18 07:02:23,471 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T07:12:04.0333134Z,"2025-07-18 07:12:04,026 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T07:28:44.3326684Z,"2025-07-18 07:28:44,332 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T07:29:13.5750223Z,"2025-07-18 07:29:13,555 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T07:37:06.5434826Z,"2025-07-18 07:37:06,543 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T07:43:32.1696226Z,"2025-07-18 07:43:32,152 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T07:44:30.7232996Z,"2025-07-18 07:44:30,723 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T07:51:24.3001491Z,"2025-07-18 07:51:24,278 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T07:55:25.7078215Z,"2025-07-18 07:55:25,707 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T08:10:25.9952901Z,"2025-07-18 08:10:25,984 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T08:12:29.2735541Z,"2025-07-18 08:12:29,267 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T08:15:00.5390748Z,"2025-07-18 08:15:00,531 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T08:43:41.2044004Z,"2025-07-18 08:43:41,197 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T08:44:33.5528467Z,"2025-07-18 08:44:33,551 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T08:56:33.1945097Z,"2025-07-18 08:56:33,194 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T08:58:42.7273421Z,"2025-07-18 08:58:42,726 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T08:59:30.4243867Z,"2025-07-18 08:59:30,424 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T09:00:06.3586113Z,"2025-07-18 09:00:06,120 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:01:01.7891434Z,"2025-07-18 09:01:01,789 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:04:10.8539246Z,"2025-07-18 09:04:10,853 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:05:01.5455083Z,"2025-07-18 09:05:01,545 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T09:20:12.0036823Z,"2025-07-18 09:20:12,003 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T09:21:08.1528408Z,"2025-07-18 09:21:08,152 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:23:15.7150727Z,"2025-07-18 09:23:15,714 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:26:36.0245985Z,"2025-07-18 09:26:36,023 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:33:43.6278632Z,"2025-07-18 09:33:43,627 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T09:43:26.1291712Z,"2025-07-18 09:43:26,119 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T09:47:24.0270523Z,"2025-07-18 09:47:24,023 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T09:54:33.7174558Z,"2025-07-18 09:54:33,715 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:55:26.2894813Z,"2025-07-18 09:55:26,289 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T09:57:01.1611931Z,"2025-07-18 09:57:01,161 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T09:57:19.8095553Z,"2025-07-18 09:57:19,701 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T10:03:23.4114374Z,"2025-07-18 10:03:23,402 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T10:04:29.0461473Z,"2025-07-18 10:04:29,045 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T10:06:09.8300914Z,"2025-07-18 10:06:09,825 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T10:08:09.9824008Z,"2025-07-18 10:08:09,982 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T10:08:31.1662961Z,"2025-07-18 10:08:31,165 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T10:17:17.3519779Z,"2025-07-18 10:17:17,351 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T10:32:39.8184584Z,"2025-07-18 10:32:39,818 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T10:54:11.8626659Z,"2025-07-18 10:54:11,862 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:02:03.0155493Z,"2025-07-18 11:02:02,997 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:33:33.2224652Z,"2025-07-18 11:33:33,222 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-18T11:33:50.3043653Z,"2025-07-18 11:33:50,302 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:34:41.4198661Z,"2025-07-18 11:34:41,414 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:42:19.3163856Z,"2025-07-18 11:42:19,305 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:46:38.2447634Z,"2025-07-18 11:46:38,234 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:47:25.3761771Z,"2025-07-18 11:47:25,376 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:48:32.8845527Z,"2025-07-18 11:48:32,876 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:50:09.7564612Z,"2025-07-18 11:50:09,749 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:54:47.2064538Z,"2025-07-18 11:54:47,200 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:57:11.7924618Z,"2025-07-18 11:57:11,772 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:57:35.4986697Z,"2025-07-18 11:57:35,496 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:58:19.7879407Z,"2025-07-18 11:58:19,768 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T11:59:13.0044513Z,"2025-07-18 11:59:13,004 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T12:27:39.7369603Z,"2025-07-18 12:27:39,716 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T12:29:05.9139707Z,"2025-07-18 12:29:05,904 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T12:29:12.0672414Z,"2025-07-18 12:29:12,065 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T12:29:21.8316856Z,"2025-07-18 12:29:21,831 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T12:30:39.1606353Z,"2025-07-18 12:30:39,160 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T12:36:14.9322338Z,"2025-07-18 12:36:14,920 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T13:04:13.349018Z,"2025-07-18 13:04:13,340 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T13:04:32.3844731Z,"2025-07-18 13:04:32,366 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T13:16:26.7215287Z,"2025-07-18 13:16:26,721 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T13:17:04.0786776Z,"2025-07-18 13:17:04,077 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-18T13:25:54.8042049Z,"2025-07-18 13:25:54,803 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T13:38:14.5930021Z,"2025-07-18 13:38:14,543 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T13:43:20.9026345Z,"2025-07-18 13:43:20,892 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T14:26:31.4308403Z,"2025-07-18 14:26:31,423 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-18T14:44:43.5768752Z,"2025-07-18 14:44:43,545 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T09:46:50.5666771Z,"2025-07-19 09:46:50,513 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T11:53:40.347546Z,"2025-07-19 11:53:40,347 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-07-19T11:53:58.6490089Z,"2025-07-19 11:53:58,648 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T11:57:28.0106067Z,"2025-07-19 11:57:28,010 - INFO - src.routes.routes - Model: gpt-4o | Use Database: True | Relevant Documents: 10 | Mode: workspaces | Search Mode: workspace"
2025-07-19T12:03:03.0542635Z,"2025-07-19 12:03:03,054 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T12:05:48.7712862Z,"2025-07-19 12:05:48,770 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T12:13:46.3683788Z,"2025-07-19 12:13:46,356 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T12:19:48.673657Z,"2025-07-19 12:19:48,673 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T12:27:12.7551677Z,"2025-07-19 12:27:12,746 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T12:27:25.5906423Z,"2025-07-19 12:27:25,589 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T12:52:22.5077212Z,"2025-07-19 12:52:22,417 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T14:11:07.0996592Z,"2025-07-19 14:11:07,082 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T14:36:13.3964892Z,"2025-07-19 14:36:13,396 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-19T14:37:23.3662501Z,"2025-07-19 14:37:23,365 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-19T17:25:07.5335144Z,"2025-07-19 17:25:07,512 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-19T17:26:03.5340795Z,"2025-07-19 17:26:03,513 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-20T11:14:26.2153302Z,"2025-07-20 11:14:26,209 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-20T12:28:21.6756217Z,"2025-07-20 12:28:21,663 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-07-20T12:50:46.4498137Z,"2025-07-20 12:50:46,426 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-20T13:52:13.9126617Z,"2025-07-20 13:52:13,900 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-20T14:01:45.373894Z,"2025-07-20 14:01:45,372 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-20T14:28:40.6719947Z,"2025-07-20 14:28:40,663 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-07-21T05:48:26.5987271Z,"2025-07-21 05:48:26,597 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-07-21T05:49:11.7151877Z,"2025-07-21 05:49:11,715 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
