time,resultDescription
2025-05-28T08:03:24.8166174Z,"2025-05-28 08:03:24,800 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T08:03:33.6068105Z,"2025-05-28 08:03:33,606 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T08:04:30.1674171Z,"2025-05-28 08:04:30,167 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T08:15:37.9830261Z,"2025-05-28 08:15:37,982 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T08:17:45.7306355Z,"2025-05-28 08:17:45,730 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T08:18:02.7835803Z,"2025-05-28 08:18:02,783 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T08:18:08.2466972Z,"2025-05-28 08:18:08,244 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T08:18:38.8135224Z,"2025-05-28 08:18:38,813 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-28T08:21:08.0054374Z,"2025-05-28 08:21:07,979 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T08:35:03.4230898Z,"2025-05-28 08:35:03,422 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T08:45:05.6804616Z,"2025-05-28 08:45:05,680 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T08:52:23.8222212Z,"2025-05-28 08:52:23,796 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T08:52:34.3869817Z,"2025-05-28 08:52:34,386 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T08:59:07.9435954Z,"2025-05-28 08:59:07,943 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T09:00:39.204473Z,"2025-05-28 09:00:39,202 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T09:02:07.4554974Z,"2025-05-28 09:02:07,446 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T09:13:55.7402356Z,"2025-05-28 09:13:55,709 - INFO - src.routes.routes - Model: gpt-4o | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T09:19:24.1541014Z,"2025-05-28 09:19:24,153 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T09:26:58.2793011Z,"2025-05-28 09:26:58,279 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: default | Search Mode: database"
2025-05-28T09:40:20.7877691Z,"2025-05-28 09:40:20,783 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T09:59:09.4482401Z,"2025-05-28 09:59:09,428 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T10:38:53.7433359Z,"2025-05-28 10:38:53,634 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T11:02:18.7730052Z,"2025-05-28 11:02:18,588 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T11:05:31.4215192Z,"2025-05-28 11:05:31,421 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T11:16:12.9481586Z,"2025-05-28 11:16:12,926 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T11:16:47.047311Z,"2025-05-28 11:16:47,047 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T11:23:18.5726199Z,"2025-05-28 11:23:18,572 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T11:36:25.5106681Z,"2025-05-28 11:36:25,507 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T11:37:03.8199487Z,"2025-05-28 11:37:03,818 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T11:37:35.3168343Z,"2025-05-28 11:37:35,316 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T12:37:50.5214844Z,"2025-05-28 12:37:50,488 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T12:47:47.0970843Z,"2025-05-28 12:47:47,056 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T13:03:03.5682545Z,"2025-05-28 13:03:03,548 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T13:05:12.564026Z,"2025-05-28 13:05:12,563 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T13:06:40.8632034Z,"2025-05-28 13:06:40,862 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T13:07:17.2345872Z,"2025-05-28 13:07:17,234 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-28T13:18:20.9650709Z,"2025-05-28 13:18:20,963 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-28T14:02:58.8938737Z,"2025-05-28 14:02:58,828 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T14:04:35.9058704Z,"2025-05-28 14:04:35,905 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-28T14:33:56.3641944Z,"2025-05-28 14:33:56,313 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: default | Search Mode: internet"
2025-05-28T16:11:39.209427Z,"2025-05-28 16:11:39,187 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-29T05:58:10.8350751Z,"2025-05-29 05:58:10,758 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-29T05:58:41.3514405Z,"2025-05-29 05:58:41,351 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-29T05:59:18.2946236Z,"2025-05-29 05:59:18,294 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-29T08:17:24.1098046Z,"2025-05-29 08:17:24,099 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-29T12:21:14.8806339Z,"2025-05-29 12:21:14,868 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-29T14:07:23.3632629Z,"2025-05-29 14:07:23,356 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-30T06:41:21.87347Z,"2025-05-30 06:41:21,521 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T07:55:20.5304341Z,"2025-05-30 07:55:20,484 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-30T08:37:19.6715014Z,"2025-05-30 08:37:19,545 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-30T08:38:06.4502533Z,"2025-05-30 08:38:06,444 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-05-30T08:39:28.9519142Z,"2025-05-30 08:39:28,951 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-30T09:00:52.5029736Z,"2025-05-30 09:00:52,474 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-30T12:36:39.6078954Z,"2025-05-30 12:36:39,559 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T12:55:26.9284907Z,"2025-05-30 12:55:26,919 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T12:56:54.7983866Z,"2025-05-30 12:56:54,797 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T12:59:08.4469321Z,"2025-05-30 12:59:08,446 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T14:06:27.2517201Z,"2025-05-30 14:06:25,436 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-30T14:21:43.1947252Z,"2025-05-30 14:21:43,185 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T14:32:13.5606848Z,"2025-05-30 14:32:13,523 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-05-30T15:26:35.9827661Z,"2025-05-30 15:26:35,969 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-30T16:06:40.4658361Z,"2025-05-30 16:06:40,399 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-31T08:27:24.9170758Z,"2025-05-31 08:27:24,915 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-31T09:02:22.400062Z,"2025-05-31 09:02:22,372 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-31T09:04:20.5446509Z,"2025-05-31 09:04:20,544 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-31T10:00:46.226941Z,"2025-05-31 10:00:46,155 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-31T11:23:19.8194163Z,"2025-05-31 11:23:19,712 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
2025-05-31T11:46:46.9312565Z,"2025-05-31 11:46:46,800 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: internet"
